ID MSA,MSA,ID Year,Year,Average Commute Time,Slug MSA
"31000US39260","Prineville, OR",2021,"2021",28.083101306489613,"prineville-or-31000US39260"
"31000US39300","Providence-Warwick, RI-MA",2021,"2021",26.347100591715975,"providence-warwick-ri-ma"
"31000US39340","Provo-Orem, UT",2021,"2021",22.28125834396416,"provo-orem-ut"
"31000US39380","Pueblo, CO",2021,"2021",22.1692361226682,"pueblo-co-31000US39380"
"31000US39420","Pullman, WA",2021,"2021",16.488432131863767,"pullman-wa-31000US39420"
"31000US39460","Punta Gorda, FL",2021,"2021",25.216556488803942,"punta-gorda-fl-31000US39460"
"31000US39500","Quincy, IL-MO",2021,"2021",17.876686493544174,"quincy-il-mo"
"31000US39540","Racine, WI",2021,"2021",24.015486850256238,"racine-wi-31000US39540"
"31000US39580","Raleigh, NC",2021,"2021",26.96363596324805,"raleigh-nc-31000US39580"
"31000US39660","Rapid City, SD",2021,"2021",18.779647634381966,"rapid-city-sd-31000US39660"
"31000US39700","Raymondville, TX",2021,"2021",18.73077942735949,"raymondville-tx-31000US39700"
"31000US39740","Reading, PA",2021,"2021",25.127398661360157,"reading-pa-31000US39740"
"31000US39780","Red Bluff, CA",2021,"2021",22.911499915067097,"red-bluff-ca-31000US39780"
"31000US39820","Redding, CA",2021,"2021",20.666720318398642,"redding-ca-31000US39820"
"31000US39860","Red Wing, MN",2021,"2021",23.680599440281664,"red-wing-mn-31000US39860"
"31000US39900","Reno, NV",2021,"2021",22.482283571055053,"reno-nv-31000US39900"
"31000US39940","Rexburg, ID",2021,"2021",16.988842089706644,"rexburg-id-31000US39940"
"31000US39980","Richmond, IN",2021,"2021",20.35145865088086,"richmond-in-31000US39980"
"31000US40060","Richmond, VA",2021,"2021",25.366225530646066,"richmond-va-31000US40060"
"31000US40080","Richmond-Berea, KY",2021,"2021",25.2865760010684,"richmond-berea-ky"
"31000US40100","Rio Grande City, TX",2021,"2021",27.02384331535623,"rio-grande-city-tx-31000US40100"
"31000US40140","Riverside-San Bernardino-Ontario, CA",2021,"2021",33.25560632202508,"riverside-san-bernardino-ontario-ca"
"31000US40180","Riverton, WY",2021,"2021",17.541143936328073,"riverton-wy-31000US40180"
"31000US40220","Roanoke, VA",2021,"2021",23.818860041778574,"roanoke-va-31000US40220"
"31000US40260","Roanoke Rapids, NC",2021,"2021",24.765269513475673,"roanoke-rapids-nc-31000US40260"
"31000US40300","Rochelle, IL",2021,"2021",26.474881641241453,"rochelle-il-31000US40300"
"31000US40340","Rochester, MN",2021,"2021",20.687316853257194,"rochester-mn-31000US40340"
"31000US40380","Rochester, NY",2021,"2021",21.285960728601147,"rochester-ny-31000US40380"
"31000US40420","Rockford, IL",2021,"2021",23.842503695312825,"rockford-il-31000US40420"
"31000US40460","Rockingham, NC",2021,"2021",24.48444315207909,"rockingham-nc-31000US40460"
"31000US40540","Rock Springs, WY",2021,"2021",20.149543891132048,"rock-springs-wy-31000US40540"
"31000US40580","Rocky Mount, NC",2021,"2021",23.204066135100618,"rocky-mount-nc-31000US40580"
"31000US40620","Rolla, MO",2021,"2021",20.14953965803168,"rolla-mo-31000US40620"
"31000US40660","Rome, GA",2021,"2021",22.83365522084828,"rome-ga-31000US40660"
"31000US40700","Roseburg, OR",2021,"2021",19.62485843714609,"roseburg-or-31000US40700"
"31000US40740","Roswell, NM",2021,"2021",17.80960238881031,"roswell-nm-31000US40740"
"31000US40760","Ruidoso, NM",2021,"2021",18.358467802744684,"ruidoso-nm-31000US40760"
"31000US40780","Russellville, AR",2021,"2021",20.69857083555714,"russellville-ar-31000US40780"
"31000US40820","Ruston, LA",2021,"2021",18.179614102434588,"ruston-la-31000US40820"
"31000US40860","Rutland, VT",2021,"2021",21.984921857803215,"rutland-vt-31000US40860"
"31000US40900","Sacramento--Roseville--Arden-Arcade, CA",2021,"2021",27.658349338415277,"sacramento-roseville-arden-arcade-ca"
"31000US40940","Safford, AZ",2021,"2021",22.776456599286565,"safford-az-31000US40940"
"31000US40980","Saginaw, MI",2021,"2021",21.743853630646083,"saginaw-mi-31000US40980"
"31000US41060","St. Cloud, MN",2021,"2021",21.55386832758532,"st-cloud-mn-31000US41060"
"31000US41100","St. George, UT",2021,"2021",18.108941418293938,"st-george-ut-31000US41100"
"31000US41140","St. Joseph, MO-KS",2021,"2021",19.21250071590844,"st-joseph-mo-ks"
"31000US41180","St. Louis, MO-IL",2021,"2021",25.50764424254464,"st-louis-mo-il"
"31000US41220","St. Marys, GA",2021,"2021",24.43329947519892,"st-marys-ga-31000US41220"
"31000US41260","St. Marys, PA",2021,"2021",17.43452462147047,"st-marys-pa-31000US41260"
"31000US41400","Salem, OH",2021,"2021",25.111874700335623,"salem-oh-31000US41400"
"31000US41420","Salem, OR",2021,"2021",24.755543265990358,"salem-or-31000US41420"
"31000US41460","Salina, KS",2021,"2021",15.784078478421963,"salina-ks-31000US41460"
"31000US41500","Salinas, CA",2021,"2021",24.530184881341025,"salinas-ca-31000US41500"
"31000US41540","Salisbury, MD-DE",2021,"2021",25.118446092263273,"salisbury-md-de"
"31000US41620","Salt Lake City, UT",2021,"2021",22.834331461472846,"salt-lake-city-ut-31000US41620"
"31000US41660","San Angelo, TX",2021,"2021",18.64854372438201,"san-angelo-tx-31000US41660"
"31000US41700","San Antonio-New Braunfels, TX",2021,"2021",26.643272767704097,"san-antonio-new-braunfels-tx"
"31000US41740","San Diego-Carlsbad, CA",2021,"2021",26.295482711699808,"san-diego-carlsbad-ca"
"31000US41760","Sandpoint, ID",2021,"2021",24.103161203935496,"sandpoint-id-31000US41760"
"31000US41780","Sandusky, OH",2021,"2021",20.76535676748803,"sandusky-oh-31000US41780"
"31000US41820","Sanford, NC",2021,"2021",26.27490261547023,"sanford-nc-31000US41820"
"31000US41860","San Francisco-Oakland-Hayward, CA",2021,"2021",33.36553108367234,"san-francisco-oakland-hayward-ca"
"31000US41900","San Germán, PR",2021,"2021",24.55221523983958,"san-german-pr-31000US41900"
"31000US41940","San Jose-Sunnyvale-Santa Clara, CA",2021,"2021",28.75732808897011,"san-jose-sunnyvale-santa-clara-ca"
"31000US41980","San Juan-Carolina-Caguas, PR",2021,"2021",30.281796494666413,"san-juan-carolina-caguas-pr"
"31000US42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA",2021,"2021",21.625048991856463,"san-luis-obispo-paso-robles-arroyo-grande-ca"
"31000US42100","Santa Cruz-Watsonville, CA",2021,"2021",26.949371652698506,"santa-cruz-watsonville-ca"
"31000US42140","Santa Fe, NM",2021,"2021",23.116288137245345,"santa-fe-nm-31000US42140"
"31000US42180","Santa Isabel, PR",2021,"2021",24.63645787057604,"santa-isabel-pr-31000US42180"
"31000US42200","Santa Maria-Santa Barbara, CA",2021,"2021",20.687938702245084,"santa-maria-santa-barbara-ca"
"31000US42220","Santa Rosa, CA",2021,"2021",25.835073260915554,"santa-rosa-ca-31000US42220"
"31000US42300","Sault Ste. Marie, MI",2021,"2021",17.56112679936635,"sault-ste-marie-mi-31000US42300"
"31000US42340","Savannah, GA",2021,"2021",24.61034814045571,"savannah-ga-31000US42340"
"31000US42380","Sayre, PA",2021,"2021",23.111022698718486,"sayre-pa-31000US42380"
"31000US42420","Scottsbluff, NE",2021,"2021",13.784791103095882,"scottsbluff-ne-31000US42420"
"31000US42460","Scottsboro, AL",2021,"2021",27.099075509004436,"scottsboro-al-31000US42460"
"31000US42540","Scranton--Wilkes-Barre--Hazleton, PA",2021,"2021",22.938864270474316,"scranton-wilkes-barre-hazleton-pa"
"31000US42620","Searcy, AR",2021,"2021",23.359146841673503,"searcy-ar-31000US42620"
"31000US42660","Seattle-Tacoma-Bellevue, WA",2021,"2021",30.724452482769777,"seattle-tacoma-bellevue-wa"
"31000US42680","Sebastian-Vero Beach, FL",2021,"2021",23.44069142217892,"sebastian-vero-beach-fl"
"31000US42700","Sebring, FL",2021,"2021",21.026649261334693,"sebring-fl-31000US42700"
"31000US42740","Sedalia, MO",2021,"2021",19.277710644842358,"sedalia-mo-31000US42740"
"31000US42780","Selinsgrove, PA",2021,"2021",24.08082100344866,"selinsgrove-pa-31000US42780"
"31000US42820","Selma, AL",2021,"2021",25.335233345208408,"selma-al-31000US42820"
"31000US42860","Seneca, SC",2021,"2021",24.827214913018608,"seneca-sc-31000US42860"
"31000US42900","Seneca Falls, NY",2021,"2021",21.780044537030385,"seneca-falls-ny-31000US42900"
"31000US42940","Sevierville, TN",2021,"2021",26.175874000715904,"sevierville-tn-31000US42940"
"31000US42980","Seymour, IN",2021,"2021",22.79290489435417,"seymour-in-31000US42980"
"31000US43020","Shawano, WI",2021,"2021",23.23207301173403,"shawano-wi-31000US43020"
"31000US43060","Shawnee, OK",2021,"2021",24.387565674255693,"shawnee-ok-31000US43060"
"31000US43100","Sheboygan, WI",2021,"2021",18.17904611576474,"sheboygan-wi-31000US43100"
"31000US43140","Shelby, NC",2021,"2021",24.548948422633952,"shelby-nc-31000US43140"
"31000US43180","Shelbyville, TN",2021,"2021",25.737118772494792,"shelbyville-tn-31000US43180"
"31000US43220","Shelton, WA",2021,"2021",35.1524048009671,"shelton-wa-31000US43220"
"31000US43260","Sheridan, WY",2021,"2021",15.99160089783506,"sheridan-wy-31000US43260"
"31000US43300","Sherman-Denison, TX",2021,"2021",25.40351091064245,"sherman-denison-tx"
"31000US43320","Show Low, AZ",2021,"2021",22.86389722185992,"show-low-az-31000US43320"
"31000US43340","Shreveport-Bossier City, LA",2021,"2021",22.01887130066909,"shreveport-bossier-city-la"
"31000US43380","Sidney, OH",2021,"2021",18.6561823563193,"sidney-oh-31000US43380"
"31000US43420","Sierra Vista-Douglas, AZ",2021,"2021",21.833963994954708,"sierra-vista-douglas-az"
"31000US43460","Sikeston, MO",2021,"2021",20.731677474611526,"sikeston-mo-31000US43460"
"31000US43500","Silver City, NM",2021,"2021",19.575432319618365,"silver-city-nm-31000US43500"
"31000US43580","Sioux City, IA-NE-SD",2021,"2021",17.566613917283263,"sioux-city-ia-ne-sd"
"31000US43620","Sioux Falls, SD",2021,"2021",18.540727272727274,"sioux-falls-sd-31000US43620"
"31000US43660","Snyder, TX",2021,"2021",18.095090118085768,"snyder-tx-31000US43660"
"31000US43700","Somerset, KY",2021,"2021",22.509698836139663,"somerset-ky-31000US43700"
"31000US43740","Somerset, PA",2021,"2021",24.8492201619921,"somerset-pa-31000US43740"
"31000US43760","Sonora, CA",2021,"2021",29.30734433209154,"sonora-ca-31000US43760"
"31000US43780","South Bend-Mishawaka, IN-MI",2021,"2021",21.762111586651343,"south-bend-mishawaka-in-mi"
"31000US43900","Spartanburg, SC",2021,"2021",23.730050763601998,"spartanburg-sc-31000US43900"
"31000US43940","Spearfish, SD",2021,"2021",18.333204064220894,"spearfish-sd-31000US43940"
"31000US43980","Spencer, IA",2021,"2021",19.058872305140962,"spencer-ia-31000US43980"
"31000US44020","Spirit Lake, IA",2021,"2021",16.240753996659507,"spirit-lake-ia-31000US44020"
"31000US44060","Spokane-Spokane Valley, WA",2021,"2021",22.52864582215334,"spokane-spokane-valley-wa"
"31000US44100","Springfield, IL",2021,"2021",20.078890429958392,"springfield-il-31000US44100"
"31000US44140","Springfield, MA",2021,"2021",23.27373829564277,"springfield-ma-31000US44140"
"31000US44180","Springfield, MO",2021,"2021",22.270338458840893,"springfield-mo-31000US44180"
"31000US44220","Springfield, OH",2021,"2021",22.633578189263456,"springfield-oh-31000US44220"
"31000US44260","Starkville, MS",2021,"2021",21.64522928675901,"starkville-ms-31000US44260"
"31000US44300","State College, PA",2021,"2021",20.699152223343223,"state-college-pa-31000US44300"
"31000US44340","Statesboro, GA",2021,"2021",23.629120621106345,"statesboro-ga-31000US44340"
"31000US44420","Staunton-Waynesboro, VA",2021,"2021",23.977442257571674,"staunton-waynesboro-va"
"31000US44460","Steamboat Springs, CO",2021,"2021",19.506228859005034,"steamboat-springs-co-31000US44460"
"31000US44500","Stephenville, TX",2021,"2021",19.360726878220774,"stephenville-tx-31000US44500"
"31000US44540","Sterling, CO",2021,"2021",17.64096604688763,"sterling-co-31000US44540"
"31000US44580","Sterling, IL",2021,"2021",20.86070415879017,"sterling-il-31000US44580"
"31000US44620","Stevens Point, WI",2021,"2021",19.142081094870793,"stevens-point-wi-31000US44620"
"31000US44660","Stillwater, OK",2021,"2021",18.893992417614466,"stillwater-ok-31000US44660"
"31000US44700","Stockton-Lodi, CA",2021,"2021",35.22934641456069,"stockton-lodi-ca"
"31000US44740","Storm Lake, IA",2021,"2021",13.647671698915586,"storm-lake-ia-31000US44740"
"31000US44780","Sturgis, MI",2021,"2021",21.14819069500287,"sturgis-mi-31000US44780"
"31000US44860","Sulphur Springs, TX",2021,"2021",22.935879185492357,"sulphur-springs-tx-31000US44860"
"31000US44900","Summerville, GA",2021,"2021",25.972001813647697,"summerville-ga-31000US44900"
"31000US44940","Sumter, SC",2021,"2021",24.110716768504627,"sumter-sc-31000US44940"
"31000US44980","Sunbury, PA",2021,"2021",24.843713247785068,"sunbury-pa-31000US44980"
"31000US45000","Susanville, CA",2021,"2021",20.949390698831138,"susanville-ca-31000US45000"
"31000US45020","Sweetwater, TX",2021,"2021",16.935928349982778,"sweetwater-tx-31000US45020"
"31000US45060","Syracuse, NY",2021,"2021",21.285588795772203,"syracuse-ny-31000US45060"
"31000US45140","Tahlequah, OK",2021,"2021",24.791072101663886,"tahlequah-ok-31000US45140"
"31000US45180","Talladega-Sylacauga, AL",2021,"2021",27.025854988665856,"talladega-sylacauga-al"
"31000US45220","Tallahassee, FL",2021,"2021",22.632744564397484,"tallahassee-fl-31000US45220"
"31000US45300","Tampa-St. Petersburg-Clearwater, FL",2021,"2021",27.697658700709077,"tampa-st-petersburg-clearwater-fl"
"31000US45340","Taos, NM",2021,"2021",20.6721465878928,"taos-nm-31000US45340"
"31000US45380","Taylorville, IL",2021,"2021",22.80316280425594,"taylorville-il-31000US45380"
"31000US45460","Terre Haute, IN",2021,"2021",22.66944901738862,"terre-haute-in-31000US45460"
"31000US45500","Texarkana, TX-AR",2021,"2021",19.221300138312586,"texarkana-tx-ar"
"31000US45520","The Dalles, OR",2021,"2021",17.753543162157186,"the-dalles-or-31000US45520"
"31000US45540","The Villages, FL",2021,"2021",27.409088952962946,"the-villages-fl-31000US45540"
"31000US45580","Thomaston, GA",2021,"2021",23.671068539012367,"thomaston-ga-31000US45580"
"31000US45620","Thomasville, GA",2021,"2021",19.1688376753507,"thomasville-ga-31000US45620"
"31000US45660","Tiffin, OH",2021,"2021",20.654085817952357,"tiffin-oh-31000US45660"
"31000US45700","Tifton, GA",2021,"2021",19.70096255429041,"tifton-ga-31000US45700"
"31000US45740","Toccoa, GA",2021,"2021",22.981767180925665,"toccoa-ga-31000US45740"
"31000US45780","Toledo, OH",2021,"2021",21.051511348736824,"toledo-oh-31000US45780"
"31000US45820","Topeka, KS",2021,"2021",20.50191672045219,"topeka-ks-31000US45820"
"31000US45860","Torrington, CT",2021,"2021",28.487121229684927,"torrington-ct-31000US45860"
"31000US45900","Traverse City, MI",2021,"2021",22.522967545358018,"traverse-city-mi-31000US45900"
"31000US45940","Trenton, NJ",2021,"2021",27.629445441447817,"trenton-nj-31000US45940"
"31000US45980","Troy, AL",2021,"2021",20.78038782910295,"troy-al-31000US45980"
"31000US46020","Truckee-Grass Valley, CA",2021,"2021",25.162229953879763,"truckee-grass-valley-ca"
"31000US46060","Tucson, AZ",2021,"2021",24.58813614548448,"tucson-az-31000US46060"
"31000US46100","Tullahoma-Manchester, TN",2021,"2021",23.94436107583978,"tullahoma-manchester-tn"
"31000US46140","Tulsa, OK",2021,"2021",21.842453433574008,"tulsa-ok-31000US46140"
"31000US46180","Tupelo, MS",2021,"2021",22.750170862285,"tupelo-ms-31000US46180"
"31000US46220","Tuscaloosa, AL",2021,"2021",24.691801986582952,"tuscaloosa-al-31000US46220"
"31000US46300","Twin Falls, ID",2021,"2021",18.936582635376066,"twin-falls-id-31000US46300"
"31000US46340","Tyler, TX",2021,"2021",23.803151273211153,"tyler-tx-31000US46340"
"31000US46380","Ukiah, CA",2021,"2021",20.8065750360538,"ukiah-ca-31000US46380"
"31000US46460","Union City, TN-KY",2021,"2021",20.340168494674934,"union-city-tn-ky"
"31000US46500","Urbana, OH",2021,"2021",25.64997921491775,"urbana-oh-31000US46500"
"31000US46520","Urban Honolulu, HI",2021,"2021",27.874119513975934,"urban-honolulu-hi-31000US46520"
"31000US46540","Utica-Rome, NY",2021,"2021",20.721330342666565,"utica-rome-ny"
"31000US46620","Uvalde, TX",2021,"2021",17.782807731434385,"uvalde-tx-31000US46620"
"31000US46660","Valdosta, GA",2021,"2021",20.421827645276057,"valdosta-ga-31000US46660"
"31000US46700","Vallejo-Fairfield, CA",2021,"2021",33.23907155471085,"vallejo-fairfield-ca"
"31000US46780","Van Wert, OH",2021,"2021",20.07367313185987,"van-wert-oh-31000US46780"
"31000US46820","Vermillion, SD",2021,"2021",16.33097165991903,"vermillion-sd-31000US46820"
"31000US46860","Vernal, UT",2021,"2021",19.756880733944953,"vernal-ut-31000US46860"
"31000US46900","Vernon, TX",2021,"2021",14.881783987103708,"vernon-tx-31000US46900"
"31000US46980","Vicksburg, MS",2021,"2021",22.048432130584192,"vicksburg-ms-31000US46980"
"31000US47020","Victoria, TX",2021,"2021",21.44954438069524,"victoria-tx-31000US47020"
"31000US47080","Vidalia, GA",2021,"2021",24.944038373686613,"vidalia-ga-31000US47080"
"31000US47180","Vincennes, IN",2021,"2021",20.188953488372093,"vincennes-in-31000US47180"
"31000US47220","Vineland-Bridgeton, NJ",2021,"2021",23.829631020882065,"vineland-bridgeton-nj"
"31000US47240","Vineyard Haven, MA",2021,"2021",15.93295185968404,"vineyard-haven-ma-31000US47240"
"31000US47260","Virginia Beach-Norfolk-Newport News, VA-NC",2021,"2021",24.694024490990035,"virginia-beach-norfolk-newport-news-va-nc"
"31000US47300","Visalia-Porterville, CA",2021,"2021",22.45217013888889,"visalia-porterville-ca"
"31000US47340","Wabash, IN",2021,"2021",21.270337922403005,"wabash-in-31000US47340"
"31000US47380","Waco, TX",2021,"2021",20.740898464319546,"waco-tx-31000US47380"
"31000US47420","Wahpeton, ND-MN",2021,"2021",19.142776576745934,"wahpeton-nd-mn"
"31000US47460","Walla Walla, WA",2021,"2021",15.184169444327244,"walla-walla-wa-31000US47460"
"31000US47540","Wapakoneta, OH",2021,"2021",19.055654894948592,"wapakoneta-oh-31000US47540"
"31000US47580","Warner Robins, GA",2021,"2021",22.72672171679589,"warner-robins-ga-31000US47580"
"31000US47620","Warren, PA",2021,"2021",19.94335643266044,"warren-pa-31000US47620"
"31000US47660","Warrensburg, MO",2021,"2021",22.588602378429293,"warrensburg-mo-31000US47660"
"31000US47700","Warsaw, IN",2021,"2021",19.622481616139527,"warsaw-in-31000US47700"
"31000US47780","Washington, IN",2021,"2021",24.272623952265945,"washington-in-31000US47780"
"31000US47820","Washington, NC",2021,"2021",23.54971738378129,"washington-nc-31000US47820"
"31000US47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",2021,"2021",34.276353807076745,"washington-arlington-alexandria-dc-va-md-wv"
"31000US47920","Washington Court House, OH",2021,"2021",26.011198114001854,"washington-court-house-oh-31000US47920"
"31000US47940","Waterloo-Cedar Falls, IA",2021,"2021",17.503484075537315,"waterloo-cedar-falls-ia"
"31000US47980","Watertown, SD",2021,"2021",15.563783337266933,"watertown-sd-31000US47980"
"31000US48020","Watertown-Fort Atkinson, WI",2021,"2021",25.310253058175366,"watertown-fort-atkinson-wi"
"31000US48060","Watertown-Fort Drum, NY",2021,"2021",18.86287192755498,"watertown-fort-drum-ny"
"31000US48100","Wauchula, FL",2021,"2021",27.26898072904574,"wauchula-fl-31000US48100"
"31000US48140","Wausau, WI",2021,"2021",19.782696255489437,"wausau-wi-31000US48140"
"31000US48180","Waycross, GA",2021,"2021",22.806854345165238,"waycross-ga-31000US48180"
"31000US48220","Weatherford, OK",2021,"2021",18.701284796573876,"weatherford-ok-31000US48220"
"31000US48260","Weirton-Steubenville, WV-OH",2021,"2021",23.783521222990863,"weirton-steubenville-wv-oh"
"31000US48300","Wenatchee, WA",2021,"2021",20.023145480388767,"wenatchee-wa-31000US48300"
"31000US48460","West Plains, MO",2021,"2021",20.01490615895386,"west-plains-mo-31000US48460"
"31000US48500","West Point, MS",2021,"2021",20.48687089715536,"west-point-ms-31000US48500"
"31000US48540","Wheeling, WV-OH",2021,"2021",23.84572249675814,"wheeling-wv-oh"
"31000US48580","Whitewater-Elkhorn, WI",2021,"2021",24.737426622243376,"whitewater-elkhorn-wi"
"31000US48620","Wichita, KS",2021,"2021",20.086282158768874,"wichita-ks-31000US48620"
"31000US48660","Wichita Falls, TX",2021,"2021",16.611626637554586,"wichita-falls-tx-31000US48660"
"31000US48700","Williamsport, PA",2021,"2021",20.799641997407566,"williamsport-pa-31000US48700"
"31000US48780","Williston, ND",2021,"2021",16.321147616844055,"williston-nd-31000US48780"
"31000US48820","Willmar, MN",2021,"2021",17.65493851259028,"willmar-mn-31000US48820"
"31000US48900","Wilmington, NC",2021,"2021",22.75848367169706,"wilmington-nc-31000US48900"
"31000US48940","Wilmington, OH",2021,"2021",25.7742378467454,"wilmington-oh-31000US48940"
"31000US48980","Wilson, NC",2021,"2021",22.161492785281357,"wilson-nc-31000US48980"
"31000US49020","Winchester, VA-WV",2021,"2021",31.81586259566793,"winchester-va-wv"
"31000US49080","Winnemucca, NV",2021,"2021",26.54758676789588,"winnemucca-nv-31000US49080"
"31000US49100","Winona, MN",2021,"2021",17.78087224460773,"winona-mn-31000US49100"
"31000US49180","Winston-Salem, NC",2021,"2021",24.0743475244178,"winston-salem-nc-31000US49180"
"31000US49220","Wisconsin Rapids-Marshfield, WI",2021,"2021",20.41959210966232,"wisconsin-rapids-marshfield-wi"
"31000US49260","Woodward, OK",2021,"2021",21.28597732338405,"woodward-ok-31000US49260"
"31000US49300","Wooster, OH",2021,"2021",20.23181155709615,"wooster-oh-31000US49300"
"31000US49340","Worcester, MA-CT",2021,"2021",29.3245006789342,"worcester-ma-ct"
"31000US49380","Worthington, MN",2021,"2021",18.087401255823373,"worthington-mn-31000US49380"
"31000US49420","Yakima, WA",2021,"2021",19.579129302139172,"yakima-wa-31000US49420"
"31000US49460","Yankton, SD",2021,"2021",13.93113719992991,"yankton-sd-31000US49460"
"31000US49620","York-Hanover, PA",2021,"2021",26.955447326119813,"york-hanover-pa"
"31000US49660","Youngstown-Warren-Boardman, OH-PA",2021,"2021",22.658392628336195,"youngstown-warren-boardman-oh-pa"
"31000US49700","Yuba City, CA",2021,"2021",28.65096655192947,"yuba-city-ca-31000US49700"
"31000US49740","Yuma, AZ",2021,"2021",20.852859371820095,"yuma-az-31000US49740"
"31000US49780","Zanesville, OH",2021,"2021",24.962576456701363,"zanesville-oh-31000US49780"
"31000US49820","Zapata, TX",2021,"2021",26.73663278833407,"zapata-tx-31000US49820"
"31000US10100","Aberdeen, SD",2020,"2020",13.554407323518308,"aberdeen-sd-31000US10100"
"31000US10140","Aberdeen, WA",2020,"2020",27.068173926463214,"aberdeen-wa-31000US10140"
"31000US10180","Abilene, TX",2020,"2020",18.339038315835047,"abilene-tx-31000US10180"
"31000US10220","Ada, OK",2020,"2020",17.79538033619543,"ada-ok-31000US10220"
"31000US10300","Adrian, MI",2020,"2020",26.683335731759964,"adrian-mi-31000US10300"
"31000US10380","Aguadilla-Isabela, PR",2020,"2020",25.33779001179709,"aguadilla-isabela-pr"
"31000US10420","Akron, OH",2020,"2020",23.648688274011917,"akron-oh-31000US10420"
"31000US10460","Alamogordo, NM",2020,"2020",20.56218945343805,"alamogordo-nm-31000US10460"
"31000US10500","Albany, GA",2020,"2020",21.377480586712682,"albany-ga-31000US10500"
"31000US10540","Albany, OR",2020,"2020",23.90495312019674,"albany-or-31000US10540"
"31000US10580","Albany-Schenectady-Troy, NY",2020,"2020",23.28586844784831,"albany-schenectady-troy-ny"
"31000US10620","Albemarle, NC",2020,"2020",27.426522498420837,"albemarle-nc-31000US10620"
"31000US10660","Albert Lea, MN",2020,"2020",19.553078632356105,"albert-lea-mn-31000US10660"
"31000US10700","Albertville, AL",2020,"2020",24.642603550295856,"albertville-al-31000US10700"
"31000US10740","Albuquerque, NM",2020,"2020",24.06191108418515,"albuquerque-nm-31000US10740"
"31000US10760","Alexander City, AL",2020,"2020",28.14920090099753,"alexander-city-al-31000US10760"
"31000US10780","Alexandria, LA",2020,"2020",25.820487772571486,"alexandria-la-31000US10780"
"31000US10820","Alexandria, MN",2020,"2020",20.091496232508074,"alexandria-mn-31000US10820"
"31000US10860","Alice, TX",2020,"2020",27.340958947038548,"alice-tx-31000US10860"
"31000US10900","Allentown-Bethlehem-Easton, PA-NJ",2020,"2020",28.01880178207513,"allentown-bethlehem-easton-pa-nj"
"31000US10940","Alma, MI",2020,"2020",23.609835004852798,"alma-mi-31000US10940"
"31000US10980","Alpena, MI",2020,"2020",16.652335785834588,"alpena-mi-31000US10980"
"31000US11020","Altoona, PA",2020,"2020",20.714245389537073,"altoona-pa-31000US11020"
"31000US11060","Altus, OK",2020,"2020",14.263653654560276,"altus-ok-31000US11060"
"31000US11100","Amarillo, TX",2020,"2020",19.619053187224374,"amarillo-tx-31000US11100"
"31000US11140","Americus, GA",2020,"2020",19.634718015289195,"americus-ga-31000US11140"
"31000US11180","Ames, IA",2020,"2020",18.978113157147867,"ames-ia-31000US11180"
"31000US11220","Amsterdam, NY",2020,"2020",24.539438599893344,"amsterdam-ny-31000US11220"
"31000US11260","Anchorage, AK",2020,"2020",22.189790626147882,"anchorage-ak-31000US11260"
"31000US11380","Andrews, TX",2020,"2020",25.261534812003323,"andrews-tx-31000US11380"
"31000US11420","Angola, IN",2020,"2020",21.507637128192442,"angola-in-31000US11420"
"31000US11460","Ann Arbor, MI",2020,"2020",23.962697778678653,"ann-arbor-mi-31000US11460"
"31000US11500","Anniston-Oxford-Jacksonville, AL",2020,"2020",24.300084457630422,"anniston-oxford-jacksonville-al"
"31000US11540","Appleton, WI",2020,"2020",20.277328596683788,"appleton-wi-31000US11540"
"31000US11580","Arcadia, FL",2020,"2020",25.56459525756337,"arcadia-fl-31000US11580"
"31000US11620","Ardmore, OK",2020,"2020",19.523421162693435,"ardmore-ok-31000US11620"
"31000US11640","Arecibo, PR",2020,"2020",27.460504885993487,"arecibo-pr-31000US11640"
"31000US11660","Arkadelphia, AR",2020,"2020",19.39594220719336,"arkadelphia-ar-31000US11660"
"31000US11700","Asheville, NC",2020,"2020",21.457284897950878,"asheville-nc-31000US11700"
"31000US11740","Ashland, OH",2020,"2020",24.661654135338345,"ashland-oh-31000US11740"
"31000US11780","Ashtabula, OH",2020,"2020",25.98066082054494,"ashtabula-oh-31000US11780"
"31000US11820","Astoria, OR",2020,"2020",20.18337480744164,"astoria-or-31000US11820"
"31000US11860","Atchison, KS",2020,"2020",19.930422919508867,"atchison-ks-31000US11860"
"31000US11900","Athens, OH",2020,"2020",21.499568010217498,"athens-oh-31000US11900"
"31000US11940","Athens, TN",2020,"2020",23.024033637536434,"athens-tn-31000US11940"
"31000US11980","Athens, TX",2020,"2020",31.568498465067638,"athens-tx-31000US11980"
"31000US12020","Athens-Clarke County, GA",2020,"2020",22.51792990587486,"athens-clarke-county-ga"
"31000US12060","Atlanta-Sandy Springs-Roswell, GA",2020,"2020",32.14521881817516,"atlanta-sandy-springs-roswell-ga"
"31000US12100","Atlantic City-Hammonton, NJ",2020,"2020",24.871469252674515,"atlantic-city-hammonton-nj"
"31000US12120","Atmore, AL",2020,"2020",20.890360858257477,"atmore-al-31000US12120"
"31000US12140","Auburn, IN",2020,"2020",20.24161041231606,"auburn-in-31000US12140"
